ROK,EPC_KOD,EPC_SKUPINA,VS_ID_CREPC,VS_KOD,FAKULTA_CREPC,KATEDRA_CREPC,VS_NAZOV,FAKULTA_NAZOV,OBLAST_VYSKUMU_KOD,OBLAST_VYSKUMU_KOD2,OBLAST_VYSKUMU_KOD3,OBLAST_VYSKUMU_KOD4,OBLAST_VYSKUMU_KOD5,PODIEL,AUTORI_VSETCI,AUTORI_VS,ISBN,ISSN,ISSN2,ISSN3,ISMN,DOI,PRACOVISKO_UVEDENE,VYDAVATEL,ZDROJOVY_DOKUMENT,JAZYK,ROZSAH,ID v CREPC,CCC,SCOPUS,WOS CC,IF,SJR,SNIP,CiteScore,JCR,JCR DISCIPLINA,SCIMAGO,SCIMAGO DISCIPLINA,upraveny kod vs,verejna skola,pocetnost,skupina_07711,skupina 077 12,WOS kvartil,WoS bonus,mnozina,zaklad 07711,zaklad 07712,patenty,vaha_kvartil,PP_07712,PP_07711,techvahacelkova,,,,,,,,
2021,AFC,D,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,100.00000,2,2,9783030915599,03029743,NULL,NULL,NULL,10.1007/978-3-030-91560-5_32,uvedené,Springer Nature,Web Information Systems Engineering,eng,s. 435-443,443269,0,1,0,NULL,0.407,0.534,2.100,NULL,NULL,Q2,Computer science (miscellaneous),716000000,1,1,D,D,NU,1,M2,4,4,0,1,4,4,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,50.00000,4,2,NULL,23765992,NULL,NULL,NULL,10.7717/peerj-cs.706,neuvedené,Peerj INC,PeerJ. Computer science,eng,"č. 7 (2021), s. 1-27",425612,1,1,1,2.411,0.612,1.304,2.200,Q2,"Computer science, artificial intelligence",Q2,Computer science (miscellaneous),716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,160,NULL,NULL,NULL,NULL,25.00000,4,1,NULL,23765992,NULL,NULL,NULL,10.7717/peerj-cs.706,neuvedené,Peerj INC,PeerJ. Computer science,eng,"č. 7 (2021), s. 1-27",425612,1,1,1,2.411,0.612,1.304,2.200,Q2,"Computer science, artificial intelligence",Q2,Computer science (miscellaneous),716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,100.00000,3,3,NULL,23765992,NULL,NULL,NULL,10.7717/PEERJ-CS.624,neuvedené,Peerj INC,PeerJ. Computer science,eng,"č. 7 (2021), 1-27",415353,1,1,1,2.411,0.612,1.304,2.200,Q2,"Computer science, artificial intelligence",Q2,Computer science (miscellaneous),716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,75.00000,3,3,NULL,18756883,18756891,NULL,NULL,10.1007/s44196-021-00048-3,uvedené,Atlantis Press,International journal of computational intelligence systems,eng,"Roč. 14, č. 1 (2021), s. 1-12",456140,1,1,1,2.259,0.492,0.915,3.400,Q3,"Computer science, artificial intelligence",Q2,Computer science (miscellaneous),716000000,1,2,B,B,Q3,10,M2,1,1,0,1,0.5,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,160,NULL,NULL,NULL,NULL,25.00000,1,1,NULL,18756883,18756891,NULL,NULL,10.1007/s44196-021-00048-3,uvedené,Atlantis Press,International journal of computational intelligence systems,eng,"Roč. 14, č. 1 (2021), s. 1-12",456140,1,1,1,2.259,0.492,0.915,3.400,Q3,"Computer science, artificial intelligence",Q2,Computer science (miscellaneous),716000000,1,2,B,B,Q3,10,M2,1,1,0,1,0.5,5,0.5,,,,,,,,
2021,ADM,B,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,20326904,20326912,NULL,NULL,10.1075/jial.20013.kos,neuvedené,John Benjamins Publishing Company,The Journal of Internationalization and Localization,eng,"Roč. 8, č. 1 (2021), s. 1-25",421193,0,1,0,NULL,0.105,NULL,0.400,NULL,NULL,Q4,Software,716000000,1,1,B,B,NU,1,M6,1,1,0,0.5,0.5,1,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,95.00000,2,2,NULL,22209964,NULL,NULL,NULL,10.3390/ijgi10090578,uvedené,Multidisciplinary Digital Publishing Institute,ISPRS International journal of geo-information,eng,"Roč. 10, č. 9 (2021), s. 1-16",419191,1,1,1,3.099,0.721,1.231,5.000,Q2,"Computer science, information systems",Q1,Computers in earth sciences,716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADM,B,24780,716000000,FSS,UKFFSSKCR,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,80,NULL,NULL,NULL,NULL,50.00000,2,1,NULL,20650817,20651198,NULL,NULL,10.30892/GTG.37309-711,neuvedené,Editura Universitatii din Oradea,GeoJournal of tourism and geosites,eng,"Roč. 37, č. 3 (2021), 800-806",421306,0,1,0,NULL,0.332,0.962,3.000,NULL,NULL,Q2,Earth and planetary sciences (miscellaneous),716000000,1,1,B,B,NU,1,M5,1,1,0,0.5,0.5,1,1,,,,,,,,
2021,ADN,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,95.00000,3,3,NULL,13376748,24540005,NULL,NULL,10.33542/GC2021-1-01,neuvedené,Ústav geografie,Geographia Cassoviensis,eng,"Roč. 15, č. 1 (2021), s. 5-26",315710,0,1,1,NULL,0.175,0.204,1.000,NULL,NULL,Q4,Earth and planetary sciences (miscellaneous),716000000,1,1,B,B,NU,10,M2,1,1,0,0.5,0.5,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,50,NULL,NULL,NULL,NULL,90.00000,9,2,NULL,19475705,19475713,NULL,NULL,10.1080/19475705.2021.1912835,neuvedené,NULL,"Geomatics, Natural Hazards &amp; Risk",eng,"Roč. 12, č. 1 (2021), 1153-1180",306287,1,1,1,3.922,0.764,1.354,5.800,Q2,"Geosciences, multidisciplinary",Q1,Earth and planetary sciences (miscellaneous),716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,50,NULL,NULL,NULL,NULL,40.00000,11,2,NULL,19475705,19475713,NULL,NULL,10.1080/19475705.2021.1944330,neuvedené,NULL,"Geomatics, Natural Hazards &amp; Risk",eng,"Roč. 12, č. 1 (2021), 1741-1777",315215,1,1,1,3.922,0.764,1.354,5.800,Q2,"Geosciences, multidisciplinary",Q1,Earth and planetary sciences (miscellaneous),716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,30.00000,3,1,NULL,18672477,18672485,NULL,NULL,10.1007/s12371-020-00522-y,uvedené,Springer Nature,Geoheritage,eng,"Roč. 13, č. 1 (2021), s. 1-14",228305,1,1,1,2.786,0.489,1.177,4.700,Q3,"Geosciences, multidisciplinary",Q2,Earth and planetary sciences (miscellaneous),716000000,1,1,B,B,Q3,10,M2,1,1,0,1,1,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,50,NULL,NULL,NULL,NULL,20.00000,10,1,NULL,16749871,25889192,NULL,NULL,10.1016/j.gsf.2020.09.004,uvedené,Elsevier; China University of Geosciences,Geoscience Frontiers,eng,"Roč. 12, č. 2 (2021), 857-876",228239,1,1,1,7.483,1.780,2.549,11.800,Q1,"Geosciences, multidisciplinary",Q1,Earth and planetary sciences (miscellaneous),716000000,1,2,B,B,Q1,10,M2,1,1,0,6,3,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,50,NULL,NULL,NULL,NULL,20.00000,10,1,NULL,16749871,25889192,NULL,NULL,10.1016/j.gsf.2020.09.004,uvedené,Elsevier; China University of Geosciences,Geoscience Frontiers,eng,"Roč. 12, č. 2 (2021), 857-876",228239,1,1,1,7.483,1.780,2.549,11.800,Q1,"Geosciences, multidisciplinary",Q1,Earth and planetary sciences (miscellaneous),716000000,1,2,B,B,Q1,10,M2,1,1,0,6,3,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVGMU,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied,92,NULL,NULL,NULL,NULL,25.00000,4,1,NULL,13554565,26321718,NULL,NULL,10.15506/jog.2021.37.5.456,neuvedené,The Gemmological Association of Great Britain,The Journal of Gemmology,eng,"Roč. 37, č. 5 (2021), 456-458",308934,1,1,1,1.059,0.274,0.471,0.600,Q4,Mineralogy,Q4,Geochemistry and petrology,716000000,1,1,B,B,Q4,10,M1,1,1,0,0.5,0.5,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,92,NULL,NULL,NULL,NULL,50.00000,3,1,NULL,13554565,26321718,NULL,NULL,10.15506/jog.2021.37.6.578,neuvedené,The Gemmological Association of Great Britain,The Journal of Gemmology,eng,"Roč. 37, č. 6 (2021), 578-579",414602,1,1,1,1.059,0.274,0.471,0.600,Q4,Mineralogy,Q4,Geochemistry and petrology,716000000,1,1,B,B,Q4,10,M1,1,1,0,0.5,0.5,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,92,NULL,NULL,NULL,NULL,95.00000,1,1,NULL,13554565,26321718,NULL,NULL,10.15506/jog.2021.37.5.454,uvedené,The Gemmological Association of Great Britain,The Journal of Gemmology,eng,"Roč. 37, č. 5 (2021), s. 454-456",308933,1,1,1,1.059,0.274,0.471,0.600,Q4,Mineralogy,Q4,Geochemistry and petrology,716000000,1,1,B,B,Q4,10,M1,1,1,0,0.5,0.5,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVGMU,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied,91,NULL,NULL,NULL,NULL,9.00000,11,1,NULL,2075163X,NULL,NULL,NULL,10.3390/min11020193,uvedené,Multidisciplinary Digital Publishing Institute,Minerals,eng,"Roč. 11, č. 2 (2021), 1-23",242276,1,1,1,2.818,0.522,1.070,3.700,Q2,Geochemistry & geophysics,Q2,Geology,716000000,1,2,B,B,Q2,10,M1,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKFY,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,91,NULL,NULL,NULL,NULL,9.00000,11,1,NULL,2075163X,NULL,NULL,NULL,10.3390/min11020193,uvedené,Multidisciplinary Digital Publishing Institute,Minerals,eng,"Roč. 11, č. 2 (2021), 1-23",242276,1,1,1,2.818,0.522,1.070,3.700,Q2,Geochemistry & geophysics,Q2,Geology,716000000,1,2,B,B,Q2,10,M1,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,92,120,110,NULL,NULL,5.00000,1,1,NULL,2075163X,NULL,NULL,NULL,10.3390/min11020169,uvedené,Multidisciplinary Digital Publishing Institute,Minerals,eng,"Roč. 11, č. 2 (2021), s. 1-13",241259,1,1,1,2.818,0.522,1.070,3.700,Q2,Geochemistry & geophysics,Q2,Geology,716000000,1,2,B,B,Q2,10,M1,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVGMU,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied,92,120,110,NULL,NULL,5.00000,1,1,NULL,2075163X,NULL,NULL,NULL,10.3390/min11020169,uvedené,Multidisciplinary Digital Publishing Institute,Minerals,eng,"Roč. 11, č. 2 (2021), s. 1-13",241259,1,1,1,2.818,0.522,1.070,3.700,Q2,Geochemistry & geophysics,Q2,Geology,716000000,1,2,B,B,Q2,10,M1,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,20.00000,10,1,NULL,18956572,18957455,NULL,NULL,10.1007/s11600-020-00509-x,uvedené,Springer International Publishing AG,Acta Geophysica,eng,"Roč. 69, č. 1 (2021), s. 1-12",228243,1,1,1,2.293,0.462,0.946,3.400,Q3,Geochemistry & geophysics,Q2,Geophysics,716000000,1,2,B,B,Q3,10,M2,1,1,0,1,0.5,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,20.00000,10,1,NULL,18956572,18957455,NULL,NULL,10.1007/s11600-020-00509-x,uvedené,Springer International Publishing AG,Acta Geophysica,eng,"Roč. 69, č. 1 (2021), s. 1-12",228243,1,1,1,2.293,0.462,0.946,3.400,Q3,Geochemistry & geophysics,Q2,Geophysics,716000000,1,2,B,B,Q3,10,M2,1,1,0,1,0.5,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,15.00000,7,1,NULL,18956572,18957455,NULL,NULL,10.1007/s11600-021-00586-6,neuvedené,Springer International Publishing AG,Acta Geophysica,eng,"Roč. 69, č. 1 (2021), s. 1-13",304631,1,1,1,2.293,0.462,0.946,3.400,Q3,Geochemistry & geophysics,Q2,Geophysics,716000000,1,2,B,B,Q3,10,M2,1,1,0,1,0.5,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,15.00000,7,1,NULL,18956572,18957455,NULL,NULL,10.1007/s11600-021-00586-6,uvedené,Springer International Publishing AG,Acta Geophysica,eng,"Roč. 69, č. 1 (2021), s. 1-13",304631,1,1,1,2.293,0.462,0.946,3.400,Q3,Geochemistry & geophysics,Q2,Geophysics,716000000,1,2,B,B,Q3,10,M2,1,1,0,1,0.5,5,0.5,,,,,,,,
2021,ADM,B,24780,716000000,FPV,UKFFPVUMI,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,190,60,NULL,NULL,NULL,10.00000,4,1,NULL,22277099,NULL,NULL,NULL,10.3390/economies9030130,uvedené,Multidisciplinary Digital Publishing Institute,Economies,eng,"Roč. 9, č. 3 (2021), s. 1-17",422662,0,1,1,NULL,0.435,1.095,2.700,NULL,NULL,Q2,"Economics, econometrics and finance (miscellaneous)",716000000,1,1,B,B,NU,10,M4,1,1,0,0.5,0.5,10,1,,,,,,,,
2021,ADM,B,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,80,160,NULL,NULL,NULL,25.00000,1,1,NULL,15829146,22479104,NULL,NULL,10.24818/EA/2021/57/466,neuvedené,EDITURA ASE,Amfiteatru Economic,eng,"Roč. 23, č. 57 (2021), 466-482",257025,0,1,1,2.304,0.370,0.681,3.100,Q2,Business,Q2,"Economics, econometrics and finance (miscellaneous)",716000000,1,1,B,B,Q2,10,M5,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,40.00000,2,2,NULL,20711050,NULL,NULL,NULL,10.3390/su13084484,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 8 (2021), s. 1-16",256431,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,20.00000,1,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13084484,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 8 (2021), s. 1-16",256431,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,240,NULL,NULL,NULL,NULL,75.00000,4,3,NULL,20711050,NULL,NULL,NULL,10.3390/su13158668,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 15 (2021), s. 1-14",413898,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M1,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,90.00000,4,2,NULL,20711050,NULL,NULL,NULL,10.3390/su13169348,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 16 (2021), s. 1-20",417256,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,50.00000,1,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13137138,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 13 (2021), s. 1-13",312733,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,50.00000,1,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13137138,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 13 (2021), s. 1-13",312733,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,20.00000,1,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13042227,uvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 4 (2021), s. 1-19",245093,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,20.00000,1,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13042227,uvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 4 (2021), s. 1-19",245093,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,92,NULL,NULL,NULL,5.00000,1,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13126605,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 12 (2021), s. 1-14",312489,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,190,100,NULL,NULL,NULL,25.00000,4,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13010051,uvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 1 (2021), s. 1-15",241017,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M4,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,49.00000,6,3,NULL,20711050,NULL,NULL,NULL,10.3390/su13095181,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 9 (2021), s. 1-12",307712,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,3,B,B,Q2,10,M2,1,1,0,4,1.333333333,3.333333333,0.333333333,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,34.00000,6,2,NULL,20711050,NULL,NULL,NULL,10.3390/su13095181,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 9 (2021), s. 1-12",307712,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,3,B,B,Q2,10,M2,1,1,0,4,1.333333333,3.333333333,0.333333333,,,,,,,,
2021,ADC,B,24780,716000000,FFA,UKFFFAUKD,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,100,NULL,NULL,NULL,NULL,17.00000,6,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13095181,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 9 (2021), s. 1-12",307712,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,3,B,B,Q2,10,M2,1,1,0,4,1.333333333,3.333333333,0.333333333,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKCH,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,60.00000,3,2,NULL,20711050,NULL,NULL,NULL,10.3390/su13137021,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 13 (2021), s. 1-24",316016,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,40.00000,3,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13137021,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 13 (2021), s. 1-24",316016,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,2,B,B,Q2,10,M2,1,1,0,4,2,5,0.5,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,190,100,NULL,NULL,NULL,40.00000,4,1,NULL,20711050,NULL,NULL,NULL,10.3390/su132413992,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 24 (2021), s. 1-30",441537,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M4,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,92,NULL,NULL,NULL,5.00000,5,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13010406,uvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 1 (2021), s. 1-14",234067,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,100.00000,4,4,NULL,20711050,NULL,NULL,NULL,10.3390/su13031205,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 3 (2021), 1-27",239787,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FSS,UKFFSSKCR,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,80,NULL,NULL,NULL,NULL,25.00000,4,1,NULL,20711050,NULL,NULL,NULL,10.3390/su13137225,neuvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 13 (2021), s. 1-25",436046,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M5,1,1,0,4,4,10,1,,,,,,,,
2021,ADC,B,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,75.00000,4,3,NULL,20711050,NULL,NULL,NULL,10.3390/su13031107,uvedené,Multidisciplinary Digital Publishing Institute,Sustainability,eng,"Roč. 13, č. 3 (2021), 1-25",239364,1,1,1,3.889,0.664,1.310,5.000,Q2,Environmental sciences,Q1,Energy engineering and power technology,716000000,1,1,B,B,Q2,10,M2,1,1,0,4,4,10,1,,,,,,,,
